user_id,name,cluster
reDkjVCTi7lGJqyL2lBzPQ,Hudson Grille,1
zlgeATG2wsFx26KieXfgzA,Hudson Grille,0
agSAhBiAoExMAMftMo16KA,Hudson Grille,1
ObtKicjLOpDs8tmBtu1acQ,Hudson Grille,0
E_1rVCWq4NgbXhEjMC651Q,Hudson Grille,1
S8M04z6b8oUrQH9Fz8O8ig,Hudson Grille,1
tpRWsmG3-7S8Kf3xPf-uKA,Hudson Grille,1
iY4yaNIXtlmH7CETBeQDMg,Hudson Grille,1
HPb8e7DeRsNEd9msgRRXrw,Hudson Grille,0
H9nlKyeyQMlydkOCjnLANQ,Hudson Grille,1
3W43R_VQuGewSIhoReaf-Q,Hudson Grille,1
rtclkOVw1rP8y0PZ2iJ4OQ,Hudson Grille,1
sy3F1aEZLlEzyLx3ojGAfg,Hudson Grille,1
4jm3aaIb905QrSsB3feVmg,Hudson Grille,1
mZL7lBIj3rjKtqXBSvczCQ,Hudson Grille,1
C7gAPENxdvd_ZDc-QEIVrQ,Hudson Grille,1
Dww02uY6beM4RkrnzCSrSA,Hudson Grille,1
Ue83k9fbfv2yNjvOFXTGaQ,Hudson Grille,0
wuSNq6fZlsJosw6SkX4CLQ,Hudson Grille,1
XOidZPi5htuHNKudbpzsrw,Hudson Grille,1
WTYo-4ARrZ3DbccK86jZxg,Hudson Grille,0
lVckAFvpa30Bi0Zu4bT5Ig,Hudson Grille,1
_lODraurb14--WXniXiF4Q,Hudson Grille,1
uzztS9x-S111tTWp_-Rnmw,Hudson Grille,1
wQSpqm7DyN8H8Th3j3YKrQ,Hudson Grille,0
BMgrycSnaPKwB7Slh5bF6w,Hudson Grille,1
11nYhboS4qi2hOByHT6mwA,Hudson Grille,1
GJzme_C8jKjux57pwGX86Q,Hudson Grille,1
BkX4lMz50NcCPu-EZD18WQ,The Storm Crow Tavern,1
BpGbU5hyMPJn_eK-y1GMTA,The Storm Crow Tavern,0
2vWhniuPHATgBsC1VOlUQg,The Storm Crow Tavern,1
KmQV7xDLU3xLjdd9d2UPCw,The Storm Crow Tavern,1
0Tcn8Dohi5bOqhM0ygJzcg,The Storm Crow Tavern,1
SbxdDbQxRejcCMvxjBkCuQ,The Storm Crow Tavern,1
buvotqtnpZs6LaF9nJ61SA,The Storm Crow Tavern,1
a8aYqwN4LCmWzNhRztk8UA,The Storm Crow Tavern,1
TTeOPiRsF2rUj18h6poL4A,The Storm Crow Tavern,1
nFb7Gf68WTh_HJrR9Tm3dQ,The Storm Crow Tavern,1
ZD3EY5dJFAKDIKTvrGy7DA,The Storm Crow Tavern,1
EqvZzBMZW8hlO51k7YLe5w,The Storm Crow Tavern,1
jpIGlAym6z88W2xzHiK5_A,The Storm Crow Tavern,1
Ul5ZnFaxWQAwDF8Ieqeq2g,The Storm Crow Tavern,1
DB-YVuwVOO7AGi8aVeLWdQ,The Storm Crow Tavern,1
2HrccHVXvZYPXRUXHYdOew,The Storm Crow Tavern,0
qvOwc9DQta5Qbfxn4h4rPQ,The Storm Crow Tavern,1
48C2Ws6gPm0CBO14K-TbsQ,The Storm Crow Tavern,1
0zcNdu85MvJulEulGSTqIQ,The Storm Crow Tavern,1
LuvBK0C1d7FPgl7J9OGgtw,The Storm Crow Tavern,1
img-ftvJGPTyzpTU9as5jw,The Storm Crow Tavern,1
st3akrKm9eVlZFKj4MtzdQ,The Storm Crow Tavern,1
Z_QZ7mcqX-2aRrXHu7OWUQ,The Storm Crow Tavern,1
sNM9OdExoiSJvcHy4TwvCw,The Storm Crow Tavern,1
oPgxpguC82CTrOEb3IdY3g,The Storm Crow Tavern,1
IOHPeY3gFmDllrMUbKknEA,The Storm Crow Tavern,1
XObtfjsfmoGeio9lrUs6UA,The Storm Crow Tavern,0
RtGqdDBvvBCjcu5dUqwfzA,The Storm Crow Tavern,1
7oXpAESkuAlgC4mVt_nOlg,The Storm Crow Tavern,0
1wG_QyDeiEXg4OSHcf9TMQ,The Storm Crow Tavern,1
fpfidtaJqKlSeBASjJUsyQ,The Storm Crow Tavern,1
YKXY_g-hYwuGl1Lq40pdEQ,The Storm Crow Tavern,1
Eay2bGCQJe4bG-1XEtsBYQ,The Storm Crow Tavern,1
LOokSSZ18n-AqXgEfQMWbQ,The Storm Crow Tavern,0
-0O2d7C1KFutGQmdCtJmYA,The Storm Crow Tavern,0
l8PgCUfgZxc1pz-R-QT5cQ,The Storm Crow Tavern,1
KSjmdjuo1Zg3wHfi83VRLg,The Storm Crow Tavern,1
V3dZPpemy3O0c5gGCvlESg,The Storm Crow Tavern,1
p2-fYfMEWzs00JAeRV67Ww,The Storm Crow Tavern,1
yrOlf4lFG9AbqXwU4Lsfcw,The Storm Crow Tavern,1
g433zXs-Vht3Z_xdxOddPA,The Storm Crow Tavern,1
I7Sr7S8Gthgs8vQ0Z3pUzQ,The Storm Crow Tavern,1
zk5ao2F3zJQOXRpSTpP6tA,The Storm Crow Tavern,0
ZWjYE04UbQwg1oJkLk2hsw,The Storm Crow Tavern,1
Vct__D5BVLY3WkCCtSI_Fg,The Storm Crow Tavern,1
vWRztZaGFA0eszhwTqBvKQ,The Storm Crow Tavern,1
aAxBDzrgVNbMISRn4N4L8A,The Storm Crow Tavern,1
EDOJztnYJ5IBZYriKETFSg,The Storm Crow Tavern,0
ssw9pdkfzhj8jMl59lw3xw,The Storm Crow Tavern,1
imPfhpAk61DqSW6K47D4QQ,The Storm Crow Tavern,1
XJWR5O7jTmZu1lKIo7yWwA,The Storm Crow Tavern,1
5wtVZ9Pc_N5pyS3xHvehFw,The Storm Crow Tavern,0
JHXQEayrDHOWGexs0dCviA,Thierry,1
Y_ZtmjihZdeltUaHjwx9lg,Thierry,1
XAhrMHiS0tjgcZDHYX5yeQ,Thierry,1
eoU_qmqRHh6ya6fQ0xvPgA,Thierry,0
drVPAR1fG7fljgZ-Ngsl1Q,Thierry,1
zwUW0IFSTSgW_l7lPxiE6w,Thierry,1
2MSL-c7r_k_17u1UrOHmDQ,Thierry,1
1o984-cI5P7taaIlsNXICg,Thierry,1
5f_1fAMEKgFv_VrvGm1qRg,Thierry,1
CdqaNfmNCyM-lJJ_VOFbSA,Thierry,1
lNIGI4RBZdyrTTe6vmVDhw,Thierry,1
jZrbuGRk92uWTu5kHbnDXQ,Thierry,1
D5uMny1pAVWhNGDvFDPp8g,Thierry,1
E10JIu0hXPWGaFATu8AXsA,Thierry,1
Hz7B56r0PLzrNsmcO8o0AQ,Thierry,1
SzRYmFBUKetY8fG2x7EwYA,Thierry,1
6a0bi802viyCNsfUK06uCA,Thierry,1
E2m9u_KLkRKlr8YEE33syw,Thierry,1
bWspEb-PE09ojrTT-PKfww,Thierry,1
O39bPbKjBdo_vWqaJPWayg,Thierry,1
74B-49FgMm5aXgu7SHW6Ug,Thierry,1
z1zQNIcfGeBAPdaaXXO2fg,Thierry,1
HKHmSFwQp4V0JcvclSGJgQ,Thierry,1
kVI4r3fkj5blDBZQ2gfEVw,Thierry,1
juluF42Xi_lIssAZ9PvPyA,Thierry,1
fiAIkO371It7iR-BdOHPGQ,Thierry,1
f3tAzua0cuJQBn_xLodP1Q,Thierry,1
BfIqT4Reunz0EOghiO5bqg,Thierry,1
3_tZf1NRghdPQXmnZBQe-w,Thierry,1
IHiY0mv5czJ6ika00b2GEA,Thierry,1
WhDVpGw0ocWr7ErQ46sIAw,Thierry,1
IZwDEUScuNhWEpkX--NfgQ,Thierry,1
i2WH84TJUd2RoyHvhwSwdA,Thierry,1
Guw3yjeTwfpAS2lXP5CQeA,Thierry,1
XKNDkyt1d9VXKK12I7WTaA,Thierry,1
2QAhZqZEPBOWf50IY7zieQ,Thierry,1
7n45XEAB_dVn-ZDliswI7w,Thierry,1
rUjRYl0aZoOO_0XebHIFMw,Thierry,1
SoJHQBDACtHUVEPhr8jWEQ,Thierry,1
QST6pI5w8p5YrMusjkHnWg,Thierry,1
NOzwUE_yyacS8_GAfFoR3A,Thierry,1
yeHRUxYjc33gAr_zQZ5UoA,Thierry,1
v_FyyPJy1xwEBrxrxHLvbg,Thierry,1
ftge1DqmI_20bZGlNtjUMQ,Thierry,1
uGgp-rKHgWpBiQA2flvV9w,Thierry,1
3I8HYMaY41BqSsY1y_aTUw,Thierry,1
f5FvNCg8Hi6rDFzZi26HNw,Thierry,1
_723w9qGuVzal_w3lvoTPA,Thierry,1
FY2gO9cNh1s-Eo02nwFW7A,Thierry,1
qukRvjYmcXKhcF5Gx052GA,Thierry,1
q_zZSQCJJGzu-HhoHOeQWQ,Thierry,1
xwhDvpei1SrwUJjawvfgkQ,Thierry,1
LjQmSfy9BfWr4WBL7dK8ow,Thierry,1
_eSeqmhowI_3p8AWRd_SsA,Thierry,1
qcClEpPb6iW1xvNHrDvL4g,Thierry,1
vPepUQjXd937FI8vqUG8ew,Thierry,1
1YbIqRhYTVEaS1hfKMfptg,Thierry,0
mzyrxF-WPyNyPW4kLVOpag,Thierry,1
BKJSrzqjsbnDni-VPFWi9A,Thierry,1
PjVIW5QliKnPoHdumWsM5w,Thierry,1
T4HXwr8_mvix80niLLYq-A,Thierry,1
uAwrXc1ubVr9GDYOhmWirQ,Thierry,1
9gu15XjGys9IVzd50dVKTw,Thierry,1
4FftdcU_sN17CKTxnSWhHg,Thierry,1
kB9G3YzonUIvsrRq_M8Uzg,Thierry,1
cfkxHdaRg3t_7yxpil-ABw,Thierry,1
5012NWem21t8maz0kt8KlQ,Thierry,1
7T4j08M02Y3EKkcYAjX14w,Thierry,1
-5uvOHRkvijt1vzSX9RqzQ,Thierry,1
8CjF33B6IKzHncti-jL1Yg,Thierry,1
3u_QovkdUpPiCLY0bSAZFw,Thierry,1
AsEJuk6PaQbmeQV0aXurjg,Thierry,1
8zLnkk9BvCq7uPRdq8nEKQ,Thierry,0
WCx8aNSKkVd6r9qK5kaZLw,Thierry,1
aWkHJzgNgDuQRol5qyvSoA,Thierry,1
ojEPkhGvOQn8nV1qdAploA,Thierry,1
ogpIxjkX7cJkKDeCxr1BVg,Thierry,1
ya7ZuPbOJdPXM5nil952pg,Thierry,1
OKX-V5j_qfuOebeHeWGrHg,Thierry,1
RulFS1BuKH9wV956b6h47g,Thierry,1
ZP0xLlk9JtlXUJ5Msi32Lg,Thierry,1
0DfTWoRC8NQqLklbPUiqFg,Thierry,1
ogpIxjkX7cJkKDeCxr1BVg,Thierry,0
wX67jo8MAXux9MyDWxHCYQ,Thierry,1
1vr2hDkGt7O3MEVrBYnABw,Le's Vietnamese Resturant,1
gfpu6nZ03BjnnbiHBYYjbw,Le's Vietnamese Resturant,1
Wp9K0Ng_DWmbisa5NobAGw,Le's Vietnamese Resturant,0
f_qMtCQ_pET545FhNQJVNQ,Le's Vietnamese Resturant,1
zWRmL0nm-mVV5VpJH9oyKQ,Le's Vietnamese Resturant,1
uiGdtsCaIFPRSc23qbHzqQ,Le's Vietnamese Resturant,1
QKcuoyEHD79Hw9hNJ1aqiw,Le's Vietnamese Resturant,1
I0RYMfdTwjODGzrP9F5GnA,Le's Vietnamese Resturant,1
p_oumxQPMEfpbD59R2fZYw,Le's Vietnamese Resturant,1
E1-P6o0nF9BfMJwzFi-u8w,Le's Vietnamese Resturant,1
xftvCeO3gIKofwxUEksJlQ,Le's Vietnamese Resturant,1
IG6HUG9KIVF7d_TxP952YA,Le's Vietnamese Resturant,1
yzqV_QW1lrkcLL0-TR2SNg,Le's Vietnamese Resturant,1
4ow2wVpDYWSoD__pHrXsAw,Le's Vietnamese Resturant,1
Zd8GaTVBwVKMT0MuOZ-J2g,Le's Vietnamese Resturant,1
ZVQmdZlBc7YaFSlCUpJg-A,Le's Vietnamese Resturant,1
F1AutI5zBum6aGT7l4yrGA,Le's Vietnamese Resturant,0
rQwUEocszngIe1bAdDHTZA,Le's Vietnamese Resturant,1
6XRczUXtEAkDcj67NGCxxg,Le's Vietnamese Resturant,1
iEMzcRXZjrqHOiTc_1UIrg,Le's Vietnamese Resturant,1
Qt1MnDbI1399IvcWHOSrrg,Le's Vietnamese Resturant,1
vxFJaKY7WeFcnbv6sYi6mQ,Le's Vietnamese Resturant,1
9Hcm6Sz-YEGTZzVYmlnQog,Le's Vietnamese Resturant,1
diwOkBIOQFdNqahBgpCAcw,Le's Vietnamese Resturant,1
R6q8lVtMbzBPNADnIuMNqg,Le's Vietnamese Resturant,1
S9ArYYEraizAhH-dXER-BQ,Le's Vietnamese Resturant,1
7dsMT3WF8Ec4hChnnlsCyA,Le's Vietnamese Resturant,1
wUTxdY2frtyEI4RI87kMZA,Le's Vietnamese Resturant,1
kMiHhyLx69L2pZhzo9YZ2g,Le's Vietnamese Resturant,1
8UFZ2Uxq1hW-Albe4accFg,Le's Vietnamese Resturant,1
D8Lc-MVcRsYalhn443Uv9w,Le's Vietnamese Resturant,1
23lYxyNJdmbJjqljaw6FNA,Le's Vietnamese Resturant,1
VJdqUtdp0pcoAMpmyoj1rw,Le's Vietnamese Resturant,1
yIXLkXiXdP7EvdLDKB3cxg,Le's Vietnamese Resturant,0
JBeoXasIb3a04wsNd3a5oA,Le's Vietnamese Resturant,1
Bn7_reSFVDjxOIpCbJOGng,Le's Vietnamese Resturant,1
ipFbiygRpImMlncXzLy3JQ,Le's Vietnamese Resturant,1
Xa2qmUVbUe6cEzfknaxiHg,Le's Vietnamese Resturant,1
6mjCJH8uZVeSEamNPyz05A,Le's Vietnamese Resturant,1
rrMCS0W5zIvZjk2V9kz_lA,Le's Vietnamese Resturant,0
b8SR_2Yf3t_bQ3geZaqLZg,Le's Vietnamese Resturant,1
8GOSckVKLlbzehphZuWLMg,Le's Vietnamese Resturant,1
cB0vDTXhrdjRVV96vqKA9w,Le's Vietnamese Resturant,1
sqhcbMzKjA9IsL3sgW32Sw,Le's Vietnamese Resturant,0
egP2aXmWdj0earXLugGmRg,Le's Vietnamese Resturant,1
XwaQ677t2HFS5O2k9x0vqg,Le's Vietnamese Resturant,1
0KHtRDfuGgpv-YTkZK-9hA,Le's Vietnamese Resturant,1
Nl0pWuQzDOfJ5E0nWfTHPQ,Le's Vietnamese Resturant,1
koExEm-_IhVlVhJPml2spA,Le's Vietnamese Resturant,1
gaIlkpDvcYuO_qPU0LmJvQ,Le's Vietnamese Resturant,1
KxjF8tqlc-PhZVsMY7xGZA,Le's Vietnamese Resturant,1
X21GZ4KsQNaqbEktzeIyJQ,Le's Vietnamese Resturant,1
nWUxKC5sDtDOQX8AoB5zrA,Le's Vietnamese Resturant,1
4kvE-npX1EkEgspAaPVpDg,Le's Vietnamese Resturant,1
DJKioBpwQVHwnl-HCyDBKw,Le's Vietnamese Resturant,0
m98qlmQRaOz1IVfgBewQvA,Le's Vietnamese Resturant,1
AFGPdJgVP0EnmOxZnC-fJA,Le's Vietnamese Resturant,1
AUGMrBeEOO0dm9HdbSIF6g,Le's Vietnamese Resturant,1
Q_-Cz_asMZClEZxOcJ0wgw,Le's Vietnamese Resturant,1
13UyGJD2VqD-8lDwmk6Z9g,Le's Vietnamese Resturant,0
FZ6-9qW6t14_2YRvT4HEEQ,Le's Vietnamese Resturant,1
o5ytlRxB9KNQUBmsrmf5Ew,Le's Vietnamese Resturant,1
C9yXYkV2I-6vNWXKH4EkgA,Le's Vietnamese Resturant,1
PXoB92tDvARnOtcazPd_JQ,Le's Vietnamese Resturant,0
6YEYp6FiVqm-475YC2poUw,Le's Vietnamese Resturant,1
ef2Ii7U2fymNdccCdFulEQ,Le's Vietnamese Resturant,0
DEDsGaJj11keNmXamDAkZQ,Le's Vietnamese Resturant,1
TFJrqA7FnGnwv_1GI0xOMw,Le's Vietnamese Resturant,1
swLm_f0XmzWaEpdaZlQxeA,Le's Vietnamese Resturant,1
H7Me6mKMFaYvzCgE0kpg1A,Le's Vietnamese Resturant,0
hAUiGIdmsBLdSvNE8vWqUw,Le's Vietnamese Resturant,1
l8ToIfu6G4rgy5I1W6lKPg,Le's Vietnamese Resturant,1
tmNuh9JqJeyBGYOnxtbvcA,Le's Vietnamese Resturant,1
ozhuoStXlSnOIK1pCpdsmg,Le's Vietnamese Resturant,0
jFBmqveOLMfcJfQUeryG-w,Le's Vietnamese Resturant,1
gT3PNZi0t0VqrUASGlid9w,Le's Vietnamese Resturant,1
qk9d-B20jKbX3fbMDgmdbg,Le's Vietnamese Resturant,1
0ZUUYlh6CT4lO0cMk-SWzw,Le's Vietnamese Resturant,1
ZBpZz5TEaz-z_894EBLz2Q,Le's Vietnamese Resturant,1
DN9j1auNYm33BNCMPsI6Aw,Le's Vietnamese Resturant,1
rlldF7LPyz648PahOwiptg,Le's Vietnamese Resturant,1
TMRBZuVDeWh0ZbNzVJMLsw,Le's Vietnamese Resturant,1
BaoARzY1h6qZ8UWgI8wXuA,Le's Vietnamese Resturant,1
6jeQ6nqlR5PLHh6a6TzZDw,Le's Vietnamese Resturant,1
2UUFjC8uaRCWt-mW6Z5Xeg,Le's Vietnamese Resturant,1
-5E2DVKUmSqpKPOWAL7sTg,Le's Vietnamese Resturant,1
IBiHFhsbjxrMmXcn1RTetQ,Le's Vietnamese Resturant,1
qmjQZ7dbz3IPOIzErsab7g,Le's Vietnamese Resturant,1
0ETKYgkMcJcL7_eFXCCaKA,Le's Vietnamese Resturant,1
zEqMxrrptMCcYmVzFWY_9g,Le's Vietnamese Resturant,1
58lEadfdg_wgr5_QdRQVVw,Le's Vietnamese Resturant,1
XJB3X0XRVGOUROSCqT4vXA,Le's Vietnamese Resturant,1
X2J1yGfEFcLIVA-tJPUr9Q,Le's Vietnamese Resturant,1
74tdtlxlviVvQiG1oTyxuw,Sub-Base Sandwich Shoppe/Dandy Donuts,1
dvpq7EJjFidF3adWQ4fDfg,Sub-Base Sandwich Shoppe/Dandy Donuts,1
rb6vMqFYgNvWduP5iMxsPA,Sub-Base Sandwich Shoppe/Dandy Donuts,1
kM5VHPylfdKHcSu8LlpOTw,Sub-Base Sandwich Shoppe/Dandy Donuts,1
Y9afBQXN8ICJdAZ7EFqEPA,Sub-Base Sandwich Shoppe/Dandy Donuts,1
f7bL3AXOIKUFbrP19PMs3g,Sub-Base Sandwich Shoppe/Dandy Donuts,1
k0ngEvvCO2HESgVc56A92A,Sub-Base Sandwich Shoppe/Dandy Donuts,1
ZuB2N9UOIooj9nPtI3Re5g,Pho Van,1
gM99gkh-Kj7RXUCTjFEM_g,Pho Van,1
kTqXUoJUkj2cttbDVjepCg,Pho Van,1
vKA60rHTPPI8-voibVt-qw,Pho Van,1
f4Z7FomkhN1lj7LPycJTlQ,Pho Van,1
21v8vUQKyTw7KCzXU6gI3g,Pho Van,1
FQ5fJiZkXQXlhLhqIOXpEQ,Pho Van,1
TJyntd8_6klBMNHL0jtpGg,Pho Van,1
cWpWbdQ-DNgKIN8sGJrUiA,Pho Van,1
HF3KRedcADF05o4O2blTcw,Pho Van,1
6HoRCGSp4ZQUhMJTWyPqdA,Pho Van,1
aHSZ1vdOgLLrzY3KwP8nrA,Pho Van,1
BlRqLAC2sgM6isj3bg-StQ,Pho Van,1
S9GrCp_fyJp8uepCiYH3Gg,Pho Van,1
rr3oOtSs5u5rirr4EwSLIw,Pho Van,1
w4cCasg6Uhlj2xT4QY8wmA,Pho Van,1
SmDtDuIQ1hl4cc5UY5v9qQ,Pho Van,1
SyFFRt_Zgh8uLsOKeQdI-A,Pho Van,1
T2LxpGnTRG9ijbDtSxHG4g,Pho Van,1
CbxAiYFMNUoAH2kFkQbLbw,Pho Van,1
mDcryqfGZQPctLzhqAky9w,Pho Van,1
krBJxIjO1JGmZeWVhWjzJA,Pho Van,0
9hwU_Du6jC5oAneXEMQWmA,Pho Van,1
XJ__JdWcrpAIK8qiId0y8g,Pho Van,1
V09Z3KZKKdFoSVEegfBcXA,Pho Van,1
s1sI1V5x6o0sidmFdAxf2w,Pho Van,1
TrrcRSotb_XssT_v8kprdQ,Pho Van,1
lnuwDrYp4HPvBOMxdcOlZA,Pho Van,1
VPmRDvVCLK1GLC9NMoTI1A,Pho Van,1
bwAJGLqSqVBjvQJc9w7HwA,Pho Van,1
rjYTcn2QGiGDEacah2qnCw,Pho Van,1
4rllndtbWasmhbKpa6YLww,Pho Van,1
Ixkz5WRnjDTN6n3WiHm0MQ,Pho Van,1
KXRSfwxC5tV7qwyX333XzA,Pho Van,1
qFZtexCPz_uZirZhDJ25ug,Pho Van,1
oHLt9cODW1qOj4VmZYc1MQ,Pho Van,0
ZHnPefEtrxjFHFqwHcA7VA,Pho Van,1
liS6Sv-US78RurjhFhBfDg,Pho Van,1
sexmA8KZWM7aiRi9dBkM1g,Pho Van,1
59P3vBO9pgvjQyTtdqKmNw,Chevron - Extra Mile,1
rh906DnkX2x0LDBbJI_p6Q,Ramen Danbo,1
Hi5Pi2zQK2jiTdObnnrbdg,Ramen Danbo,1
5zISpW-fJ5a32w7UgDFjkQ,Ramen Danbo,0
RcQi5cMhK6D9N0ZvjEDXew,Ramen Danbo,1
jjpy0ICI5tD8Af5dbd4yLA,Ramen Danbo,1
SGj8OqnC66SDjLXZeu2zqg,Ramen Danbo,1
TXl6tqiNCJ2plOkzjMHeYw,Ramen Danbo,0
HZjXOava52L9f2Thl6135w,Ramen Danbo,1
dBS3ds0NNa5YXNqfLEBcZw,Ramen Danbo,1
Z7SnsIq0fS0xlJGKuE8LFw,Ramen Danbo,0
Gf4tf2Ranhs7PYyL1Gnvbg,Ramen Danbo,1
EVuqsHzM5W2ArcKZjRwvRw,Ramen Danbo,1
Re9Si30vq1TNinqBbtNb_Q,Ramen Danbo,1
ZkKB1pMvVykhtFYwQ_63lQ,Ramen Danbo,1
JaqqF9MPoAFmqxwbH2lkNQ,Ramen Danbo,1
eRRiok5BSen_rHlJiQHc5A,Ramen Danbo,1
dLl_ph_lQ20K2ktTNLbCKA,Ramen Danbo,1
gib7FpIc4t99G-6aNt7XQA,Ramen Danbo,1
Q-nWZjgrf7C8uEbL0vT4_w,Ramen Danbo,1
1tERtRKZduwQiIhj4vr15w,Ramen Danbo,1
NilrQC1Lq7t2O1u_54sINQ,Ramen Danbo,1
fLtDyC4moAdQfl92khjOLg,Ramen Danbo,1
fZiSJ4TWbg-eCT62bEMqHA,LasikPlus Vision Center,1
EPqXdsGnJJEmR8zo49w6dw,LasikPlus Vision Center,1
HpGA8KqlAmVIJHP2l4IYfA,LasikPlus Vision Center,1
zB_41RftZzE97hazmNxhrg,LasikPlus Vision Center,1
TPL-kpF26yhIn_VLk-Xoaw,LasikPlus Vision Center,1
BTVbP6O2brCux4PYWQMoVg,LasikPlus Vision Center,1
2W7dqrg9p8Cym8Ja2c2Lsw,LasikPlus Vision Center,1
62brcxbHjcyGVlEmsTmYPQ,LasikPlus Vision Center,1
1ZMlycWfqWhaWKfkwIAd1w,LasikPlus Vision Center,1
k7e5iMTcftWGvVJ5Qp47rA,LasikPlus Vision Center,1
Rq_Ao4Sw5ztH-9iRn358CA,LasikPlus Vision Center,1
0yuAJ5JxmFH-p6x5E-tYdA,LasikPlus Vision Center,1
LngI5k4XZvmtBsP_8WLMgQ,LasikPlus Vision Center,1
eTVc6ioSUIstztLhqwWjxQ,LasikPlus Vision Center,1
RE1Gioa16wTFySqI2OeLMQ,LasikPlus Vision Center,1
jFqFohJr6-i7dPgNkOE-Og,LasikPlus Vision Center,1
ffJp-ZN80M4sSkDL8Ra18w,Pearl Villa Seafood Restaurant,1
kMpSSx0VEiLFiA18sGbEpQ,Pearl Villa Seafood Restaurant,1
Zbn1W7ABCxhGvZg0_GXYwQ,Pearl Villa Seafood Restaurant,1
AryhdgvcY5NPyAztyDgs1g,Pearl Villa Seafood Restaurant,0
q_m6qpGrwH_JUZjVJmEsBw,Pearl Villa Seafood Restaurant,0
bVwZxs8zeKcPXhJ_TOwURg,Pearl Villa Seafood Restaurant,0
NDB8lSitMI8nKRkF6hfUVA,Pearl Villa Seafood Restaurant,1
8uepWcKTvpgEqloVe3oHhw,Massage Envy - Needham Street,1
SDlB9vFiJ37yxCuqesvT0Q,Massage Envy - Needham Street,1
EjSr_qa7aodP3mzSloYf2Q,Massage Envy - Needham Street,1
t2VUr5cbRoQx8XKH3dxBYA,Massage Envy - Needham Street,1
v5AatzH5Y7nqlbIIp0TqYw,Massage Envy - Needham Street,1
Vc9qJjECRniCMB6EurX2Zw,Massage Envy - Needham Street,0
-MQPWNRr3O4PVD2qBul05Q,Massage Envy - Needham Street,1
HB2BUsz82b9QOc62QMlaFQ,Massage Envy - Needham Street,1
I5yZKXAjwZveJ8fjp7teyg,Massage Envy - Needham Street,1
dOq3EKyrm-mZHO925d-BhA,Massage Envy - Needham Street,1
JmlKUZ2b9egrVIONb12iig,Massage Envy - Needham Street,1
K3tmnLTJtLFnlYsonGiUIQ,Massage Envy - Needham Street,1
0KyDdpAhyzH9JqueijHznA,Massage Envy - Needham Street,1
Xn3VIKafcgh1n8sJKl3z2A,Massage Envy - Needham Street,1
s8U3P5gfAvat9K05bbD-BQ,Massage Envy - Needham Street,1
_FUOkxVVCQSUmU_4h7AMGQ,Massage Envy - Needham Street,1
WRpXn323AynzO4Tv-b99Sw,Massage Envy - Needham Street,1
LyNoJkhNMafzd478zXDGRA,Massage Envy - Needham Street,1
af-cOonlQUTNymmOFcADnQ,Massage Envy - Needham Street,1
ixmxCsp7NanQRrX92V0KWw,Massage Envy - Needham Street,1
MB-keFasmMgiZf2IGNpHOw,Massage Envy - Needham Street,1
rKClfGqLgvpQgP8eDNRGAQ,Massage Envy - Needham Street,1
gENeCWcuvyMW7KsOi9n8PQ,Massage Envy - Needham Street,1
8_U8XouNQz4UMXVOV0olJg,Massage Envy - Needham Street,1
BKtzA-HWOBlDOXeHx3xGkw,Massage Envy - Needham Street,1
9d22a-5XXvsZ55p04gI5jA,CoCo Key Hotel and Water Resort,1
AKlgag9pe6HDmL3CGZETHA,CoCo Key Hotel and Water Resort,1
xn8LB2fsRziis4zIpLSpGg,CoCo Key Hotel and Water Resort,1
iDvOcohUBYa2RNTY8DP8Rg,CoCo Key Hotel and Water Resort,1
aoyw7k0LuV7-epY_NfN4vA,CoCo Key Hotel and Water Resort,1
O32crCTvGopKBXH5cPBJuw,CoCo Key Hotel and Water Resort,1
-jqLL0GO1EecX5oEZb_iXw,CoCo Key Hotel and Water Resort,1
qVAKKmebpxRKyogPYL3qVw,CoCo Key Hotel and Water Resort,1
n0gkNRk7dHsfdEyOwtzVDA,CoCo Key Hotel and Water Resort,0
H875I41PZuruE3MHVe4FHA,CoCo Key Hotel and Water Resort,1
1ASLhqSblomlVJM0Qd_wPQ,CoCo Key Hotel and Water Resort,1
Mc7D_W0D9DqRsY4qQk_CCQ,CoCo Key Hotel and Water Resort,1
Bh8NeizpdES5PsX9Dw08HQ,CoCo Key Hotel and Water Resort,1
zNixTVvJc03aiSswGqOCXQ,CoCo Key Hotel and Water Resort,1
wNdTJk9uEaWfWdRLaOWOhA,CoCo Key Hotel and Water Resort,1
hdyodxR3UkTnsMGjo7XrrA,CoCo Key Hotel and Water Resort,1
usQXI_pFaH-Su3PNSk-Lsw,CoCo Key Hotel and Water Resort,1
4_YzFRrv3C3XfxCUR9bxyg,CoCo Key Hotel and Water Resort,1
b8qix4xrzt_lcEYDpaK15g,CoCo Key Hotel and Water Resort,1
1koQGD1Oe7-n1ctu26l8gg,CoCo Key Hotel and Water Resort,1
jWs9PytuCO9I-qMYeFUP8Q,CoCo Key Hotel and Water Resort,1
6J7ZfOqOySvW4vukUmgZVg,CoCo Key Hotel and Water Resort,1
LfHIij6g8TG1x6l7EbISYg,CoCo Key Hotel and Water Resort,1
Nl5NfHqOtBjeTZMx9MqoUw,CoCo Key Hotel and Water Resort,1
ZN9wUqbosuN05aZz70mdRQ,CoCo Key Hotel and Water Resort,0
DNSyrdyaVN8sCeLO-1MaMg,CoCo Key Hotel and Water Resort,1
